draw_date,lottery_type,issue,number,detail_url,d1,d2,d3,d4,d5
2011-01-27,p5,11027,21292,https://www.js-lottery.com/cms/post-10000.html,2,1,2,9,2
2011-01-28,p5,11028,13427,https://www.js-lottery.com/cms/post-10001.html,1,3,4,2,7
2011-01-29,p5,11029,36540,https://www.js-lottery.com/cms/post-10002.html,3,6,5,4,0
2011-01-30,p5,11030,49331,https://www.js-lottery.com/cms/post-10003.html,4,9,3,3,1
2011-01-31,p5,11031,86494,https://www.js-lottery.com/cms/post-10004.html,8,6,4,9,4
2011-02-01,p5,11032,34926,https://www.js-lottery.com/cms/post-10005.html,3,4,9,2,6
2011-02-09,p5,11033,06283,https://www.js-lottery.com/cms/post-10006.html,0,6,2,8,3
2011-02-10,p5,11034,48944,https://www.js-lottery.com/cms/post-10007.html,4,8,9,4,4
2011-02-11,p5,11035,74496,https://www.js-lottery.com/cms/post-10008.html,7,4,4,9,6
2011-02-12,p5,11036,16384,https://www.js-lottery.com/cms/post-10009.html,1,6,3,8,4
2011-02-13,p5,11037,70579,https://www.js-lottery.com/cms/post-10010.html,7,0,5,7,9
2011-02-14,p5,11038,01648,https://www.js-lottery.com/cms/post-10011.html,0,1,6,4,8
2011-02-15,p5,11039,26070,https://www.js-lottery.com/cms/post-10012.html,2,6,0,7,0
2011-02-16,p5,11040,11706,https://www.js-lottery.com/cms/post-10013.html,1,1,7,0,6
2011-02-17,p5,11041,44955,https://www.js-lottery.com/cms/post-10014.html,4,4,9,5,5
2011-02-18,p5,11042,33780,https://www.js-lottery.com/cms/post-10015.html,3,3,7,8,0
2011-02-19,p5,11043,28699,https://www.js-lottery.com/cms/post-10016.html,2,8,6,9,9
2011-02-20,p5,11044,41684,https://www.js-lottery.com/cms/post-10017.html,4,1,6,8,4
2011-02-21,p5,11045,57917,https://www.js-lottery.com/cms/post-10018.html,5,7,9,1,7
2011-02-22,p5,11046,90945,https://www.js-lottery.com/cms/post-10019.html,9,0,9,4,5
2011-02-23,p5,11047,36712,https://www.js-lottery.com/cms/post-10020.html,3,6,7,1,2
2011-02-24,p5,11048,62160,https://www.js-lottery.com/cms/post-10021.html,6,2,1,6,0
2011-02-25,p5,11049,45963,https://www.js-lottery.com/cms/post-10022.html,4,5,9,6,3
2011-02-26,p5,11050,06746,https://www.js-lottery.com/cms/post-10023.html,0,6,7,4,6
2011-02-27,p5,11051,68446,https://www.js-lottery.com/cms/post-10024.html,6,8,4,4,6
2011-02-28,p5,11052,50951,https://www.js-lottery.com/cms/post-10025.html,5,0,9,5,1
2011-03-01,p5,11053,83559,https://www.js-lottery.com/cms/post-10026.html,8,3,5,5,9
2011-03-02,p5,11054,76044,https://www.js-lottery.com/cms/post-10027.html,7,6,0,4,4
2011-03-03,p5,11055,83599,https://www.js-lottery.com/cms/post-10028.html,8,3,5,9,9
2011-03-04,p5,11056,60929,https://www.js-lottery.com/cms/post-10029.html,6,0,9,2,9
2011-03-05,p5,11057,36645,https://www.js-lottery.com/cms/post-10030.html,3,6,6,4,5
2011-03-06,p5,11058,66440,https://www.js-lottery.com/cms/post-10031.html,6,6,4,4,0
2011-03-07,p5,11059,39824,https://www.js-lottery.com/cms/post-10032.html,3,9,8,2,4
2011-03-08,p5,11060,14483,https://www.js-lottery.com/cms/post-10033.html,1,4,4,8,3
2011-03-09,p5,11061,41655,https://www.js-lottery.com/cms/post-10034.html,4,1,6,5,5
2011-03-10,p5,11062,62807,https://www.js-lottery.com/cms/post-10035.html,6,2,8,0,7
2011-03-11,p5,11063,14151,https://www.js-lottery.com/cms/post-10036.html,1,4,1,5,1
2011-03-12,p5,11064,69019,https://www.js-lottery.com/cms/post-10037.html,6,9,0,1,9
2011-03-13,p5,11065,72111,https://www.js-lottery.com/cms/post-10038.html,7,2,1,1,1
2011-03-14,p5,11066,07906,https://www.js-lottery.com/cms/post-10039.html,0,7,9,0,6
2011-03-15,p5,11067,41319,https://www.js-lottery.com/cms/post-10040.html,4,1,3,1,9
2011-03-16,p5,11068,50088,https://www.js-lottery.com/cms/post-10041.html,5,0,0,8,8
2011-03-17,p5,11069,28595,https://www.js-lottery.com/cms/post-10042.html,2,8,5,9,5
2011-03-18,p5,11070,89247,https://www.js-lottery.com/cms/post-10043.html,8,9,2,4,7
2011-03-19,p5,11071,07145,https://www.js-lottery.com/cms/post-10044.html,0,7,1,4,5
2011-03-20,p5,11072,79923,https://www.js-lottery.com/cms/post-10045.html,7,9,9,2,3
2011-03-21,p5,11073,06387,https://www.js-lottery.com/cms/post-10046.html,0,6,3,8,7
2011-03-22,p5,11074,78449,https://www.js-lottery.com/cms/post-10047.html,7,8,4,4,9
2011-03-23,p5,11075,95335,https://www.js-lottery.com/cms/post-10048.html,9,5,3,3,5
2011-03-24,p5,11076,66770,https://www.js-lottery.com/cms/post-10049.html,6,6,7,7,0
2011-03-25,p5,11077,78757,https://www.js-lottery.com/cms/post-10050.html,7,8,7,5,7
2011-03-26,p5,11078,54496,https://www.js-lottery.com/cms/post-10051.html,5,4,4,9,6
2011-03-27,p5,11079,82340,https://www.js-lottery.com/cms/post-10052.html,8,2,3,4,0
2011-03-28,p5,11080,94327,https://www.js-lottery.com/cms/post-10053.html,9,4,3,2,7
2011-03-29,p5,11081,74866,https://www.js-lottery.com/cms/post-10054.html,7,4,8,6,6
2011-03-30,p5,11082,17106,https://www.js-lottery.com/cms/post-10055.html,1,7,1,0,6
2011-03-31,p5,11083,83578,https://www.js-lottery.com/cms/post-10056.html,8,3,5,7,8
2011-04-01,p5,11084,25213,https://www.js-lottery.com/cms/post-10057.html,2,5,2,1,3
2011-04-02,p5,11085,99586,https://www.js-lottery.com/cms/post-10058.html,9,9,5,8,6
2011-04-03,p5,11086,94124,https://www.js-lottery.com/cms/post-10059.html,9,4,1,2,4
2011-04-04,p5,11087,09222,https://www.js-lottery.com/cms/post-10060.html,0,9,2,2,2
2011-04-05,p5,11088,67078,https://www.js-lottery.com/cms/post-10061.html,6,7,0,7,8
2011-04-06,p5,11089,12405,https://www.js-lottery.com/cms/post-10062.html,1,2,4,0,5
2011-04-07,p5,11090,08773,https://www.js-lottery.com/cms/post-10063.html,0,8,7,7,3
2011-04-08,p5,11091,22215,https://www.js-lottery.com/cms/post-10064.html,2,2,2,1,5
2011-04-09,p5,11092,74902,https://www.js-lottery.com/cms/post-10065.html,7,4,9,0,2
2011-04-10,p5,11093,50049,https://www.js-lottery.com/cms/post-10066.html,5,0,0,4,9
2011-04-11,p5,11094,15957,https://www.js-lottery.com/cms/post-10067.html,1,5,9,5,7
2011-04-12,p5,11095,84474,https://www.js-lottery.com/cms/post-10068.html,8,4,4,7,4
2011-04-13,p5,11096,09749,https://www.js-lottery.com/cms/post-10069.html,0,9,7,4,9
2011-04-14,p5,11097,67912,https://www.js-lottery.com/cms/post-10070.html,6,7,9,1,2
2011-04-15,p5,11098,18795,https://www.js-lottery.com/cms/post-10071.html,1,8,7,9,5
2011-04-16,p5,11099,82941,https://www.js-lottery.com/cms/post-10072.html,8,2,9,4,1
2011-04-17,p5,11100,23287,https://www.js-lottery.com/cms/post-10073.html,2,3,2,8,7
2011-04-18,p5,11101,27585,https://www.js-lottery.com/cms/post-10074.html,2,7,5,8,5
2011-04-19,p5,11102,90983,https://www.js-lottery.com/cms/post-10075.html,9,0,9,8,3
2011-04-20,p5,11103,47208,https://www.js-lottery.com/cms/post-10076.html,4,7,2,0,8
2011-04-21,p5,11104,58904,https://www.js-lottery.com/cms/post-10077.html,5,8,9,0,4
2011-04-22,p5,11105,70077,https://www.js-lottery.com/cms/post-10078.html,7,0,0,7,7
2011-04-23,p5,11106,65010,https://www.js-lottery.com/cms/post-10079.html,6,5,0,1,0
2011-04-24,p5,11107,92415,https://www.js-lottery.com/cms/post-10080.html,9,2,4,1,5
2011-04-25,p5,11108,33074,https://www.js-lottery.com/cms/post-10081.html,3,3,0,7,4
2011-04-26,p5,11109,22242,https://www.js-lottery.com/cms/post-10082.html,2,2,2,4,2
2011-04-27,p5,11110,35104,https://www.js-lottery.com/cms/post-10083.html,3,5,1,0,4
2011-04-28,p5,11111,25244,https://www.js-lottery.com/cms/post-10084.html,2,5,2,4,4
2011-04-29,p5,11112,09843,https://www.js-lottery.com/cms/post-10085.html,0,9,8,4,3
2011-04-30,p5,11113,73325,https://www.js-lottery.com/cms/post-10086.html,7,3,3,2,5
2011-05-01,p5,11114,39890,https://www.js-lottery.com/cms/post-10087.html,3,9,8,9,0
2011-05-02,p5,11115,37515,https://www.js-lottery.com/cms/post-10088.html,3,7,5,1,5
2011-05-03,p5,11116,74098,https://www.js-lottery.com/cms/post-10089.html,7,4,0,9,8
2011-05-04,p5,11117,70417,https://www.js-lottery.com/cms/post-10090.html,7,0,4,1,7
2011-05-05,p5,11118,07560,https://www.js-lottery.com/cms/post-10091.html,0,7,5,6,0
2011-05-06,p5,11119,29506,https://www.js-lottery.com/cms/post-10092.html,2,9,5,0,6
2011-05-07,p5,11120,98324,https://www.js-lottery.com/cms/post-10093.html,9,8,3,2,4
2011-05-08,p5,11121,64954,https://www.js-lottery.com/cms/post-10094.html,6,4,9,5,4
2011-05-09,p5,11122,03393,https://www.js-lottery.com/cms/post-10095.html,0,3,3,9,3
2011-05-10,p5,11123,53590,https://www.js-lottery.com/cms/post-10096.html,5,3,5,9,0
2011-05-11,p5,11124,77417,https://www.js-lottery.com/cms/post-10097.html,7,7,4,1,7
2011-05-12,p5,11125,32734,https://www.js-lottery.com/cms/post-10098.html,3,2,7,3,4
2011-05-13,p5,11126,29987,https://www.js-lottery.com/cms/post-10099.html,2,9,9,8,7
2011-05-14,p5,11127,54362,https://www.js-lottery.com/cms/post-10100.html,5,4,3,6,2
2011-05-15,p5,11128,73342,https://www.js-lottery.com/cms/post-10101.html,7,3,3,4,2
2011-05-16,p5,11129,42059,https://www.js-lottery.com/cms/post-10102.html,4,2,0,5,9
2011-05-17,p5,11130,05962,https://www.js-lottery.com/cms/post-10103.html,0,5,9,6,2
2011-05-18,p5,11131,23385,https://www.js-lottery.com/cms/post-10104.html,2,3,3,8,5
2011-05-19,p5,11132,65297,https://www.js-lottery.com/cms/post-10105.html,6,5,2,9,7
2011-05-20,p5,11133,48755,https://www.js-lottery.com/cms/post-10106.html,4,8,7,5,5
2011-05-21,p5,11134,41933,https://www.js-lottery.com/cms/post-10107.html,4,1,9,3,3
2011-05-22,p5,11135,43728,https://www.js-lottery.com/cms/post-10108.html,4,3,7,2,8
2011-05-23,p5,11136,39612,https://www.js-lottery.com/cms/post-10109.html,3,9,6,1,2
2011-05-24,p5,11137,24329,https://www.js-lottery.com/cms/post-10110.html,2,4,3,2,9
2011-05-25,p5,11138,90713,https://www.js-lottery.com/cms/post-10111.html,9,0,7,1,3
2011-05-26,p5,11139,53860,https://www.js-lottery.com/cms/post-10112.html,5,3,8,6,0
2011-05-27,p5,11140,80782,https://www.js-lottery.com/cms/post-10113.html,8,0,7,8,2
2011-05-28,p5,11141,63980,https://www.js-lottery.com/cms/post-10114.html,6,3,9,8,0
2011-05-29,p5,11142,88986,https://www.js-lottery.com/cms/post-10115.html,8,8,9,8,6
2011-05-30,p5,11143,05287,https://www.js-lottery.com/cms/post-10116.html,0,5,2,8,7
2011-05-31,p5,11144,12422,https://www.js-lottery.com/cms/post-10117.html,1,2,4,2,2
2011-06-01,p5,11145,10721,https://www.js-lottery.com/cms/post-10118.html,1,0,7,2,1
2011-06-02,p5,11146,37942,https://www.js-lottery.com/cms/post-10119.html,3,7,9,4,2
2011-06-03,p5,11147,88727,https://www.js-lottery.com/cms/post-10120.html,8,8,7,2,7
2011-06-04,p5,11148,58954,https://www.js-lottery.com/cms/post-10121.html,5,8,9,5,4
2011-06-05,p5,11149,88468,https://www.js-lottery.com/cms/post-10122.html,8,8,4,6,8
2011-06-06,p5,11150,86552,https://www.js-lottery.com/cms/post-10123.html,8,6,5,5,2
2011-06-07,p5,11151,98568,https://www.js-lottery.com/cms/post-10124.html,9,8,5,6,8
2011-06-08,p5,11152,97410,https://www.js-lottery.com/cms/post-10125.html,9,7,4,1,0
2011-06-09,p5,11153,62954,https://www.js-lottery.com/cms/post-10126.html,6,2,9,5,4
2011-06-10,p5,11154,76547,https://www.js-lottery.com/cms/post-10127.html,7,6,5,4,7
2011-06-11,p5,11155,65220,https://www.js-lottery.com/cms/post-10128.html,6,5,2,2,0
2011-06-12,p5,11156,24102,https://www.js-lottery.com/cms/post-10129.html,2,4,1,0,2
2011-06-13,p5,11157,41939,https://www.js-lottery.com/cms/post-10130.html,4,1,9,3,9
2011-06-14,p5,11158,10465,https://www.js-lottery.com/cms/post-10131.html,1,0,4,6,5
2011-06-15,p5,11159,89695,https://www.js-lottery.com/cms/post-10132.html,8,9,6,9,5
2011-06-16,p5,11160,71306,https://www.js-lottery.com/cms/post-10133.html,7,1,3,0,6
2011-06-17,p5,11161,81579,https://www.js-lottery.com/cms/post-10134.html,8,1,5,7,9
2011-06-18,p5,11162,23941,https://www.js-lottery.com/cms/post-10135.html,2,3,9,4,1
2011-06-19,p5,11163,37869,https://www.js-lottery.com/cms/post-10136.html,3,7,8,6,9
2011-06-20,p5,11164,68917,https://www.js-lottery.com/cms/post-10137.html,6,8,9,1,7
2011-06-21,p5,11165,57851,https://www.js-lottery.com/cms/post-10138.html,5,7,8,5,1
2011-06-22,p5,11166,82686,https://www.js-lottery.com/cms/post-10139.html,8,2,6,8,6
2011-06-23,p5,11167,46201,https://www.js-lottery.com/cms/post-10140.html,4,6,2,0,1
2011-06-24,p5,11168,29708,https://www.js-lottery.com/cms/post-10141.html,2,9,7,0,8
2011-06-25,p5,11169,52077,https://www.js-lottery.com/cms/post-10142.html,5,2,0,7,7
2011-06-26,p5,11170,35352,https://www.js-lottery.com/cms/post-10143.html,3,5,3,5,2
2011-06-27,p5,11171,99163,https://www.js-lottery.com/cms/post-10144.html,9,9,1,6,3
2011-06-28,p5,11172,26674,https://www.js-lottery.com/cms/post-10145.html,2,6,6,7,4
2011-06-29,p5,11173,91728,https://www.js-lottery.com/cms/post-10146.html,9,1,7,2,8
2011-06-30,p5,11174,31095,https://www.js-lottery.com/cms/post-10147.html,3,1,0,9,5
2011-07-01,p5,11175,90979,https://www.js-lottery.com/cms/post-10148.html,9,0,9,7,9
2011-07-02,p5,11176,57218,https://www.js-lottery.com/cms/post-10149.html,5,7,2,1,8
2011-07-03,p5,11177,84324,https://www.js-lottery.com/cms/post-10150.html,8,4,3,2,4
2011-07-04,p5,11178,19014,https://www.js-lottery.com/cms/post-10151.html,1,9,0,1,4
2011-07-05,p5,11179,12330,https://www.js-lottery.com/cms/post-10152.html,1,2,3,3,0
2011-07-06,p5,11180,55388,https://www.js-lottery.com/cms/post-10153.html,5,5,3,8,8
2011-07-07,p5,11181,59996,https://www.js-lottery.com/cms/post-10154.html,5,9,9,9,6
2011-07-08,p5,11182,26206,https://www.js-lottery.com/cms/post-10155.html,2,6,2,0,6
2011-07-09,p5,11183,79314,https://www.js-lottery.com/cms/post-10156.html,7,9,3,1,4
2011-07-10,p5,11184,03983,https://www.js-lottery.com/cms/post-10157.html,0,3,9,8,3
2011-07-11,p5,11185,45786,https://www.js-lottery.com/cms/post-10158.html,4,5,7,8,6
2011-07-12,p5,11186,77590,https://www.js-lottery.com/cms/post-10159.html,7,7,5,9,0
2011-07-13,p5,11187,81264,https://www.js-lottery.com/cms/post-10160.html,8,1,2,6,4
2011-07-14,p5,11188,76807,https://www.js-lottery.com/cms/post-10161.html,7,6,8,0,7
2011-07-15,p5,11189,00380,https://www.js-lottery.com/cms/post-10162.html,0,0,3,8,0
2011-07-16,p5,11190,12573,https://www.js-lottery.com/cms/post-10163.html,1,2,5,7,3
2011-07-17,p5,11191,41973,https://www.js-lottery.com/cms/post-10164.html,4,1,9,7,3
2011-07-18,p5,11192,81227,https://www.js-lottery.com/cms/post-10165.html,8,1,2,2,7
2011-07-19,p5,11193,70058,https://www.js-lottery.com/cms/post-10166.html,7,0,0,5,8
2011-07-20,p5,11194,88988,https://www.js-lottery.com/cms/post-10167.html,8,8,9,8,8
2011-07-21,p5,11195,86107,https://www.js-lottery.com/cms/post-10168.html,8,6,1,0,7
2011-07-22,p5,11196,70812,https://www.js-lottery.com/cms/post-10169.html,7,0,8,1,2
2011-07-23,p5,11197,31847,https://www.js-lottery.com/cms/post-10170.html,3,1,8,4,7
2011-07-24,p5,11198,66842,https://www.js-lottery.com/cms/post-10171.html,6,6,8,4,2
2011-07-25,p5,11199,00493,https://www.js-lottery.com/cms/post-10172.html,0,0,4,9,3
2011-07-26,p5,11200,76969,https://www.js-lottery.com/cms/post-10173.html,7,6,9,6,9
2011-07-27,p5,11201,67952,https://www.js-lottery.com/cms/post-10174.html,6,7,9,5,2
2011-07-28,p5,11202,63392,https://www.js-lottery.com/cms/post-10175.html,6,3,3,9,2
2011-07-29,p5,11203,58388,https://www.js-lottery.com/cms/post-10176.html,5,8,3,8,8
2011-07-30,p5,11204,58787,https://www.js-lottery.com/cms/post-10177.html,5,8,7,8,7
2011-07-31,p5,11205,67598,https://www.js-lottery.com/cms/post-10178.html,6,7,5,9,8
2011-08-01,p5,11206,85290,https://www.js-lottery.com/cms/post-10179.html,8,5,2,9,0
2011-08-02,p5,11207,64818,https://www.js-lottery.com/cms/post-10180.html,6,4,8,1,8
2011-08-03,p5,11208,61566,https://www.js-lottery.com/cms/post-10181.html,6,1,5,6,6
2011-08-04,p5,11209,28134,https://www.js-lottery.com/cms/post-10182.html,2,8,1,3,4
2011-08-05,p5,11210,97669,https://www.js-lottery.com/cms/post-10183.html,9,7,6,6,9
2011-08-06,p5,11211,32665,https://www.js-lottery.com/cms/post-10184.html,3,2,6,6,5
2011-08-07,p5,11212,33161,https://www.js-lottery.com/cms/post-10185.html,3,3,1,6,1
2011-08-08,p5,11213,80656,https://www.js-lottery.com/cms/post-10186.html,8,0,6,5,6
2011-08-09,p5,11214,25413,https://www.js-lottery.com/cms/post-10187.html,2,5,4,1,3
2011-08-10,p5,11215,79764,https://www.js-lottery.com/cms/post-10188.html,7,9,7,6,4
2011-08-11,p5,11216,50673,https://www.js-lottery.com/cms/post-10189.html,5,0,6,7,3
2011-08-12,p5,11217,60721,https://www.js-lottery.com/cms/post-10190.html,6,0,7,2,1
2011-08-13,p5,11218,90569,https://www.js-lottery.com/cms/post-10191.html,9,0,5,6,9
2011-08-14,p5,11219,54742,https://www.js-lottery.com/cms/post-10192.html,5,4,7,4,2
2011-08-15,p5,11220,60464,https://www.js-lottery.com/cms/post-10193.html,6,0,4,6,4
2011-08-16,p5,11221,36940,https://www.js-lottery.com/cms/post-10194.html,3,6,9,4,0
2011-08-17,p5,11222,43590,https://www.js-lottery.com/cms/post-10195.html,4,3,5,9,0
2011-08-18,p5,11223,67727,https://www.js-lottery.com/cms/post-10196.html,6,7,7,2,7
2011-08-19,p5,11224,47894,https://www.js-lottery.com/cms/post-10197.html,4,7,8,9,4
2011-08-20,p5,11225,88690,https://www.js-lottery.com/cms/post-10198.html,8,8,6,9,0
2011-08-21,p5,11226,63266,https://www.js-lottery.com/cms/post-10199.html,6,3,2,6,6
2011-08-22,p5,11227,82108,https://www.js-lottery.com/cms/post-10200.html,8,2,1,0,8
2011-08-23,p5,11228,32497,https://www.js-lottery.com/cms/post-10201.html,3,2,4,9,7
2011-08-24,p5,11229,10523,https://www.js-lottery.com/cms/post-10202.html,1,0,5,2,3
2011-08-25,p5,11230,87448,https://www.js-lottery.com/cms/post-10203.html,8,7,4,4,8
2011-08-26,p5,11231,85392,https://www.js-lottery.com/cms/post-10204.html,8,5,3,9,2
2011-08-27,p5,11232,92312,https://www.js-lottery.com/cms/post-10205.html,9,2,3,1,2
2011-08-28,p5,11233,56192,https://www.js-lottery.com/cms/post-10206.html,5,6,1,9,2
2011-08-29,p5,11234,09320,https://www.js-lottery.com/cms/post-10207.html,0,9,3,2,0
2011-08-30,p5,11235,30407,https://www.js-lottery.com/cms/post-10208.html,3,0,4,0,7
2011-08-31,p5,11236,73727,https://www.js-lottery.com/cms/post-10209.html,7,3,7,2,7
2011-09-01,p5,11237,37245,https://www.js-lottery.com/cms/post-10210.html,3,7,2,4,5
2011-09-02,p5,11238,01372,https://www.js-lottery.com/cms/post-10211.html,0,1,3,7,2
2011-09-03,p5,11239,88266,https://www.js-lottery.com/cms/post-10212.html,8,8,2,6,6
2011-09-04,p5,11240,08630,https://www.js-lottery.com/cms/post-10213.html,0,8,6,3,0
2011-09-05,p5,11241,64837,https://www.js-lottery.com/cms/post-10214.html,6,4,8,3,7
2011-09-06,p5,11242,96774,https://www.js-lottery.com/cms/post-10215.html,9,6,7,7,4
2011-09-07,p5,11243,72159,https://www.js-lottery.com/cms/post-10216.html,7,2,1,5,9
2011-09-08,p5,11244,96235,https://www.js-lottery.com/cms/post-10217.html,9,6,2,3,5
2011-09-09,p5,11245,31050,https://www.js-lottery.com/cms/post-10218.html,3,1,0,5,0
2011-09-10,p5,11246,01469,https://www.js-lottery.com/cms/post-10219.html,0,1,4,6,9
2011-09-11,p5,11247,43017,https://www.js-lottery.com/cms/post-10220.html,4,3,0,1,7
2011-09-12,p5,11248,44291,https://www.js-lottery.com/cms/post-10221.html,4,4,2,9,1
2011-09-13,p5,11249,75658,https://www.js-lottery.com/cms/post-10222.html,7,5,6,5,8
2011-09-14,p5,11250,34376,https://www.js-lottery.com/cms/post-10223.html,3,4,3,7,6
2011-09-15,p5,11251,43174,https://www.js-lottery.com/cms/post-10224.html,4,3,1,7,4
2011-09-16,p5,11252,43240,https://www.js-lottery.com/cms/post-10225.html,4,3,2,4,0
2011-09-17,p5,11253,61018,https://www.js-lottery.com/cms/post-10226.html,6,1,0,1,8
2011-09-18,p5,11254,85301,https://www.js-lottery.com/cms/post-10227.html,8,5,3,0,1
2011-09-19,p5,11255,54617,https://www.js-lottery.com/cms/post-10228.html,5,4,6,1,7
2011-09-20,p5,11256,98539,https://www.js-lottery.com/cms/post-10229.html,9,8,5,3,9
2011-09-21,p5,11257,16168,https://www.js-lottery.com/cms/post-10230.html,1,6,1,6,8
2011-09-22,p5,11258,37080,https://www.js-lottery.com/cms/post-10231.html,3,7,0,8,0
2011-09-23,p5,11259,86760,https://www.js-lottery.com/cms/post-10232.html,8,6,7,6,0
2011-09-24,p5,11260,65390,https://www.js-lottery.com/cms/post-10233.html,6,5,3,9,0
2011-09-25,p5,11261,58778,https://www.js-lottery.com/cms/post-10234.html,5,8,7,7,8
2011-09-26,p5,11262,92519,https://www.js-lottery.com/cms/post-10235.html,9,2,5,1,9
2011-09-27,p5,11263,50329,https://www.js-lottery.com/cms/post-10236.html,5,0,3,2,9
2011-09-28,p5,11264,37969,https://www.js-lottery.com/cms/post-10237.html,3,7,9,6,9
2011-09-29,p5,11265,49855,https://www.js-lottery.com/cms/post-10238.html,4,9,8,5,5
2011-09-30,p5,11266,49884,https://www.js-lottery.com/cms/post-10239.html,4,9,8,8,4
2011-10-01,p5,11267,78637,https://www.js-lottery.com/cms/post-10240.html,7,8,6,3,7
2011-10-02,p5,11268,37816,https://www.js-lottery.com/cms/post-10241.html,3,7,8,1,6
2011-10-03,p5,11269,87688,https://www.js-lottery.com/cms/post-10242.html,8,7,6,8,8
2011-10-04,p5,11270,15537,https://www.js-lottery.com/cms/post-10243.html,1,5,5,3,7
2011-10-05,p5,11271,01489,https://www.js-lottery.com/cms/post-10244.html,0,1,4,8,9
2011-10-06,p5,11272,94663,https://www.js-lottery.com/cms/post-10245.html,9,4,6,6,3
2011-10-07,p5,11273,83217,https://www.js-lottery.com/cms/post-10246.html,8,3,2,1,7
2011-10-08,p5,11274,35952,https://www.js-lottery.com/cms/post-10247.html,3,5,9,5,2
2011-10-09,p5,11275,05997,https://www.js-lottery.com/cms/post-10248.html,0,5,9,9,7
2011-10-10,p5,11276,88068,https://www.js-lottery.com/cms/post-10249.html,8,8,0,6,8
2011-10-11,p5,11277,32438,https://www.js-lottery.com/cms/post-10250.html,3,2,4,3,8
2011-10-12,p5,11278,95189,https://www.js-lottery.com/cms/post-10251.html,9,5,1,8,9
2011-10-13,p5,11279,38212,https://www.js-lottery.com/cms/post-10252.html,3,8,2,1,2
2011-10-14,p5,11280,87500,https://www.js-lottery.com/cms/post-10253.html,8,7,5,0,0
2011-10-15,p5,11281,21487,https://www.js-lottery.com/cms/post-10254.html,2,1,4,8,7
2011-10-16,p5,11282,89386,https://www.js-lottery.com/cms/post-10255.html,8,9,3,8,6
2011-10-17,p5,11283,90574,https://www.js-lottery.com/cms/post-10256.html,9,0,5,7,4
2011-10-18,p5,11284,20565,https://www.js-lottery.com/cms/post-10257.html,2,0,5,6,5
2011-10-19,p5,11285,26472,https://www.js-lottery.com/cms/post-10258.html,2,6,4,7,2
2011-10-20,p5,11286,23146,https://www.js-lottery.com/cms/post-10259.html,2,3,1,4,6
2011-10-21,p5,11287,67200,https://www.js-lottery.com/cms/post-10260.html,6,7,2,0,0
2011-10-22,p5,11288,62949,https://www.js-lottery.com/cms/post-10261.html,6,2,9,4,9
2011-10-23,p5,11289,50446,https://www.js-lottery.com/cms/post-10262.html,5,0,4,4,6
2011-10-24,p5,11290,60445,https://www.js-lottery.com/cms/post-10263.html,6,0,4,4,5
2011-10-25,p5,11291,09347,https://www.js-lottery.com/cms/post-10264.html,0,9,3,4,7
2011-10-26,p5,11292,39311,https://www.js-lottery.com/cms/post-10265.html,3,9,3,1,1
2011-10-27,p5,11293,25642,https://www.js-lottery.com/cms/post-10266.html,2,5,6,4,2
2011-10-28,p5,11294,95938,https://www.js-lottery.com/cms/post-10267.html,9,5,9,3,8
2011-10-29,p5,11295,32995,https://www.js-lottery.com/cms/post-10268.html,3,2,9,9,5
2011-10-30,p5,11296,83357,https://www.js-lottery.com/cms/post-10269.html,8,3,3,5,7
2011-10-31,p5,11297,45837,https://www.js-lottery.com/cms/post-10270.html,4,5,8,3,7
2011-11-01,p5,11298,09984,https://www.js-lottery.com/cms/post-10271.html,0,9,9,8,4
2011-11-02,p5,11299,00681,https://www.js-lottery.com/cms/post-10272.html,0,0,6,8,1
2011-11-03,p5,11300,82228,https://www.js-lottery.com/cms/post-10273.html,8,2,2,2,8
2011-11-04,p5,11301,64177,https://www.js-lottery.com/cms/post-10274.html,6,4,1,7,7
2011-11-05,p5,11302,49669,https://www.js-lottery.com/cms/post-10275.html,4,9,6,6,9
2011-11-06,p5,11303,10754,https://www.js-lottery.com/cms/post-10276.html,1,0,7,5,4
2011-11-07,p5,11304,32296,https://www.js-lottery.com/cms/post-10277.html,3,2,2,9,6
2011-11-08,p5,11305,11631,https://www.js-lottery.com/cms/post-10278.html,1,1,6,3,1
2011-11-09,p5,11306,62662,https://www.js-lottery.com/cms/post-10279.html,6,2,6,6,2
2011-11-10,p5,11307,99073,https://www.js-lottery.com/cms/post-10280.html,9,9,0,7,3
2011-11-11,p5,11308,66978,https://www.js-lottery.com/cms/post-10281.html,6,6,9,7,8
2011-11-12,p5,11309,77392,https://www.js-lottery.com/cms/post-10282.html,7,7,3,9,2
2011-11-13,p5,11310,82518,https://www.js-lottery.com/cms/post-10283.html,8,2,5,1,8
2011-11-14,p5,11311,09438,https://www.js-lottery.com/cms/post-10284.html,0,9,4,3,8
2011-11-15,p5,11312,36596,https://www.js-lottery.com/cms/post-10285.html,3,6,5,9,6
2011-11-16,p5,11313,46644,https://www.js-lottery.com/cms/post-10286.html,4,6,6,4,4
2011-11-17,p5,11314,78345,https://www.js-lottery.com/cms/post-10287.html,7,8,3,4,5
2011-11-18,p5,11315,37499,https://www.js-lottery.com/cms/post-10288.html,3,7,4,9,9
2011-11-19,p5,11316,53894,https://www.js-lottery.com/cms/post-10289.html,5,3,8,9,4
