draw_date,lottery_type,issue,number,detail_url,d1,d2,d3,d4,d5
2006-11-16,p3,06312,310,https://www.js-lottery.com/cms/post-4573.html,3,1,0,,
2006-11-17,p3,06313,830,https://www.js-lottery.com/cms/post-4574.html,8,3,0,,
2006-11-18,p3,06314,724,https://www.js-lottery.com/cms/post-4575.html,7,2,4,,
2006-11-19,p3,06315,041,https://www.js-lottery.com/cms/post-4576.html,0,4,1,,
2006-11-20,p3,06316,133,https://www.js-lottery.com/cms/post-4577.html,1,3,3,,
2006-11-21,p3,06317,845,https://www.js-lottery.com/cms/post-4578.html,8,4,5,,
2006-11-22,p3,06318,619,https://www.js-lottery.com/cms/post-4579.html,6,1,9,,
2006-11-23,p3,06319,655,https://www.js-lottery.com/cms/post-4580.html,6,5,5,,
2006-11-24,p3,06320,349,https://www.js-lottery.com/cms/post-4581.html,3,4,9,,
2006-11-25,p3,06321,468,https://www.js-lottery.com/cms/post-4582.html,4,6,8,,
2006-11-26,p3,06322,664,https://www.js-lottery.com/cms/post-4583.html,6,6,4,,
2006-11-27,p3,06323,736,https://www.js-lottery.com/cms/post-4584.html,7,3,6,,
2006-11-28,p3,06324,815,https://www.js-lottery.com/cms/post-4585.html,8,1,5,,
2006-11-29,p3,06325,143,https://www.js-lottery.com/cms/post-4586.html,1,4,3,,
2006-11-30,p3,06326,977,https://www.js-lottery.com/cms/post-4587.html,9,7,7,,
2006-12-01,p3,06327,375,https://www.js-lottery.com/cms/post-4588.html,3,7,5,,
2006-12-02,p3,06328,169,https://www.js-lottery.com/cms/post-4589.html,1,6,9,,
2006-12-03,p3,06329,896,https://www.js-lottery.com/cms/post-4590.html,8,9,6,,
2006-12-04,p3,06330,774,https://www.js-lottery.com/cms/post-4591.html,7,7,4,,
2006-12-05,p3,06331,090,https://www.js-lottery.com/cms/post-4592.html,0,9,0,,
2006-12-06,p3,06332,020,https://www.js-lottery.com/cms/post-4593.html,0,2,0,,
2006-12-07,p3,06333,767,https://www.js-lottery.com/cms/post-4594.html,7,6,7,,
2006-12-08,p3,06334,893,https://www.js-lottery.com/cms/post-4595.html,8,9,3,,
2006-12-09,p3,06335,659,https://www.js-lottery.com/cms/post-4596.html,6,5,9,,
2006-12-10,p3,06336,456,https://www.js-lottery.com/cms/post-4597.html,4,5,6,,
2006-12-11,p3,06337,126,https://www.js-lottery.com/cms/post-4598.html,1,2,6,,
2006-12-12,p3,06338,940,https://www.js-lottery.com/cms/post-4599.html,9,4,0,,
2006-12-13,p3,06339,063,https://www.js-lottery.com/cms/post-4600.html,0,6,3,,
2006-12-14,p3,06340,531,https://www.js-lottery.com/cms/post-4601.html,5,3,1,,
2006-12-15,p3,06341,664,https://www.js-lottery.com/cms/post-4602.html,6,6,4,,
2006-12-16,p3,06342,746,https://www.js-lottery.com/cms/post-4603.html,7,4,6,,
2006-12-17,p3,06343,183,https://www.js-lottery.com/cms/post-4604.html,1,8,3,,
2006-12-18,p3,06344,712,https://www.js-lottery.com/cms/post-4605.html,7,1,2,,
2006-12-19,p3,06345,030,https://www.js-lottery.com/cms/post-4606.html,0,3,0,,
2006-12-20,p3,06346,566,https://www.js-lottery.com/cms/post-4607.html,5,6,6,,
2006-12-21,p3,06347,184,https://www.js-lottery.com/cms/post-4608.html,1,8,4,,
2006-12-22,p3,06348,114,https://www.js-lottery.com/cms/post-4609.html,1,1,4,,
2006-12-23,p3,06349,735,https://www.js-lottery.com/cms/post-4610.html,7,3,5,,
2006-12-24,p3,06350,698,https://www.js-lottery.com/cms/post-4611.html,6,9,8,,
2006-12-25,p3,06351,117,https://www.js-lottery.com/cms/post-4612.html,1,1,7,,
2006-12-26,p3,06352,691,https://www.js-lottery.com/cms/post-4613.html,6,9,1,,
2006-12-27,p3,06353,513,https://www.js-lottery.com/cms/post-4614.html,5,1,3,,
2006-12-28,p3,06354,334,https://www.js-lottery.com/cms/post-4615.html,3,3,4,,
2006-12-29,p3,06355,914,https://www.js-lottery.com/cms/post-4616.html,9,1,4,,
2006-12-30,p3,06356,678,https://www.js-lottery.com/cms/post-4617.html,6,7,8,,
2006-12-31,p3,06357,584,https://www.js-lottery.com/cms/post-4618.html,5,8,4,,
2007-01-01,p3,07001,038,https://www.js-lottery.com/cms/post-4619.html,0,3,8,,
2007-01-02,p3,07002,060,https://www.js-lottery.com/cms/post-4620.html,0,6,0,,
2007-01-03,p3,07003,839,https://www.js-lottery.com/cms/post-4621.html,8,3,9,,
2007-01-04,p3,07004,163,https://www.js-lottery.com/cms/post-4622.html,1,6,3,,
2007-01-05,p3,07005,091,https://www.js-lottery.com/cms/post-4623.html,0,9,1,,
2007-01-06,p3,07006,835,https://www.js-lottery.com/cms/post-4624.html,8,3,5,,
2007-01-07,p3,07007,541,https://www.js-lottery.com/cms/post-4625.html,5,4,1,,
2007-01-08,p3,07008,416,https://www.js-lottery.com/cms/post-4626.html,4,1,6,,
2007-01-09,p3,07009,292,https://www.js-lottery.com/cms/post-4627.html,2,9,2,,
2007-01-10,p3,07010,453,https://www.js-lottery.com/cms/post-4628.html,4,5,3,,
2007-01-11,p3,07011,261,https://www.js-lottery.com/cms/post-4629.html,2,6,1,,
2007-01-12,p3,07012,405,https://www.js-lottery.com/cms/post-4630.html,4,0,5,,
2007-01-13,p3,07013,252,https://www.js-lottery.com/cms/post-4631.html,2,5,2,,
2007-01-14,p3,07014,047,https://www.js-lottery.com/cms/post-4632.html,0,4,7,,
2007-01-15,p3,07015,977,https://www.js-lottery.com/cms/post-4633.html,9,7,7,,
2007-01-16,p3,07016,878,https://www.js-lottery.com/cms/post-4634.html,8,7,8,,
2007-01-17,p3,07017,485,https://www.js-lottery.com/cms/post-4635.html,4,8,5,,
2007-01-18,p3,07018,204,https://www.js-lottery.com/cms/post-4636.html,2,0,4,,
2007-01-19,p3,07019,219,https://www.js-lottery.com/cms/post-4637.html,2,1,9,,
2007-01-20,p3,07020,151,https://www.js-lottery.com/cms/post-4638.html,1,5,1,,
2007-01-21,p3,07021,757,https://www.js-lottery.com/cms/post-4639.html,7,5,7,,
2007-01-22,p3,07022,896,https://www.js-lottery.com/cms/post-4640.html,8,9,6,,
2007-01-23,p3,07023,716,https://www.js-lottery.com/cms/post-4641.html,7,1,6,,
2007-01-24,p3,07024,955,https://www.js-lottery.com/cms/post-4642.html,9,5,5,,
2007-01-25,p3,07025,319,https://www.js-lottery.com/cms/post-4643.html,3,1,9,,
2007-01-26,p3,07026,260,https://www.js-lottery.com/cms/post-4644.html,2,6,0,,
2007-01-27,p3,07027,349,https://www.js-lottery.com/cms/post-4645.html,3,4,9,,
2007-01-28,p3,07028,119,https://www.js-lottery.com/cms/post-4646.html,1,1,9,,
2007-01-29,p3,07029,399,https://www.js-lottery.com/cms/post-4647.html,3,9,9,,
2007-01-30,p3,07030,281,https://www.js-lottery.com/cms/post-4648.html,2,8,1,,
2007-01-31,p3,07031,704,https://www.js-lottery.com/cms/post-4649.html,7,0,4,,
2007-02-01,p3,07032,961,https://www.js-lottery.com/cms/post-4650.html,9,6,1,,
2007-02-02,p3,07033,875,https://www.js-lottery.com/cms/post-4651.html,8,7,5,,
2007-02-03,p3,07034,494,https://www.js-lottery.com/cms/post-4652.html,4,9,4,,
2007-02-04,p3,07035,764,https://www.js-lottery.com/cms/post-4653.html,7,6,4,,
2007-02-05,p3,07036,032,https://www.js-lottery.com/cms/post-4654.html,0,3,2,,
2007-02-06,p3,07037,507,https://www.js-lottery.com/cms/post-4655.html,5,0,7,,
2007-02-07,p3,07038,203,https://www.js-lottery.com/cms/post-4656.html,2,0,3,,
2007-02-08,p3,07039,025,https://www.js-lottery.com/cms/post-4657.html,0,2,5,,
2007-02-09,p3,07040,948,https://www.js-lottery.com/cms/post-4658.html,9,4,8,,
2007-02-10,p3,07041,335,https://www.js-lottery.com/cms/post-4659.html,3,3,5,,
2007-02-11,p3,07042,199,https://www.js-lottery.com/cms/post-4660.html,1,9,9,,
2007-02-12,p3,07043,947,https://www.js-lottery.com/cms/post-4661.html,9,4,7,,
2007-02-13,p3,07044,988,https://www.js-lottery.com/cms/post-4662.html,9,8,8,,
2007-02-14,p3,07045,000,https://www.js-lottery.com/cms/post-4663.html,0,0,0,,
2007-02-15,p3,07046,564,https://www.js-lottery.com/cms/post-4664.html,5,6,4,,
2007-02-16,p3,07047,377,https://www.js-lottery.com/cms/post-4665.html,3,7,7,,
2007-02-25,p3,07048,572,https://www.js-lottery.com/cms/post-4666.html,5,7,2,,
2007-02-26,p3,07049,760,https://www.js-lottery.com/cms/post-4667.html,7,6,0,,
2007-02-27,p3,07050,163,https://www.js-lottery.com/cms/post-4668.html,1,6,3,,
2007-02-28,p3,07051,265,https://www.js-lottery.com/cms/post-4669.html,2,6,5,,
2007-03-01,p3,07052,733,https://www.js-lottery.com/cms/post-4670.html,7,3,3,,
2007-03-02,p3,07053,802,https://www.js-lottery.com/cms/post-4671.html,8,0,2,,
2007-03-03,p3,07054,847,https://www.js-lottery.com/cms/post-4672.html,8,4,7,,
2007-03-04,p3,07055,017,https://www.js-lottery.com/cms/post-4673.html,0,1,7,,
2007-03-05,p3,07056,278,https://www.js-lottery.com/cms/post-4674.html,2,7,8,,
2007-03-06,p3,07057,955,https://www.js-lottery.com/cms/post-4675.html,9,5,5,,
2007-03-07,p3,07058,887,https://www.js-lottery.com/cms/post-4676.html,8,8,7,,
2007-03-08,p3,07059,528,https://www.js-lottery.com/cms/post-4677.html,5,2,8,,
2007-03-09,p3,07060,368,https://www.js-lottery.com/cms/post-4678.html,3,6,8,,
2007-03-10,p3,07061,787,https://www.js-lottery.com/cms/post-4679.html,7,8,7,,
2007-03-11,p3,07062,327,https://www.js-lottery.com/cms/post-4680.html,3,2,7,,
2007-03-12,p3,07063,365,https://www.js-lottery.com/cms/post-4681.html,3,6,5,,
2007-03-13,p3,07064,330,https://www.js-lottery.com/cms/post-4682.html,3,3,0,,
2007-03-14,p3,07065,268,https://www.js-lottery.com/cms/post-4683.html,2,6,8,,
2007-03-15,p3,07066,683,https://www.js-lottery.com/cms/post-4684.html,6,8,3,,
2007-03-16,p3,07067,499,https://www.js-lottery.com/cms/post-4685.html,4,9,9,,
2007-03-17,p3,07068,103,https://www.js-lottery.com/cms/post-4686.html,1,0,3,,
2007-03-18,p3,07069,531,https://www.js-lottery.com/cms/post-4687.html,5,3,1,,
2007-03-19,p3,07070,441,https://www.js-lottery.com/cms/post-4688.html,4,4,1,,
2007-03-20,p3,07071,984,https://www.js-lottery.com/cms/post-4689.html,9,8,4,,
2007-03-21,p3,07072,010,https://www.js-lottery.com/cms/post-4690.html,0,1,0,,
2007-03-22,p3,07073,564,https://www.js-lottery.com/cms/post-4691.html,5,6,4,,
2007-03-23,p3,07074,906,https://www.js-lottery.com/cms/post-4692.html,9,0,6,,
2007-03-24,p3,07075,515,https://www.js-lottery.com/cms/post-4693.html,5,1,5,,
2007-03-25,p3,07076,316,https://www.js-lottery.com/cms/post-4694.html,3,1,6,,
2007-03-26,p3,07077,761,https://www.js-lottery.com/cms/post-4695.html,7,6,1,,
2007-03-27,p3,07078,737,https://www.js-lottery.com/cms/post-4696.html,7,3,7,,
2007-03-28,p3,07079,195,https://www.js-lottery.com/cms/post-4697.html,1,9,5,,
2007-03-29,p3,07080,856,https://www.js-lottery.com/cms/post-4698.html,8,5,6,,
2007-03-30,p3,07081,491,https://www.js-lottery.com/cms/post-4699.html,4,9,1,,
2007-03-31,p3,07082,044,https://www.js-lottery.com/cms/post-4700.html,0,4,4,,
2007-04-01,p3,07083,903,https://www.js-lottery.com/cms/post-4701.html,9,0,3,,
2007-04-02,p3,07084,020,https://www.js-lottery.com/cms/post-4702.html,0,2,0,,
2007-04-03,p3,07085,878,https://www.js-lottery.com/cms/post-4703.html,8,7,8,,
2007-04-04,p3,07086,028,https://www.js-lottery.com/cms/post-4704.html,0,2,8,,
2007-04-05,p3,07087,738,https://www.js-lottery.com/cms/post-4705.html,7,3,8,,
2007-04-06,p3,07088,894,https://www.js-lottery.com/cms/post-4706.html,8,9,4,,
2007-04-07,p3,07089,577,https://www.js-lottery.com/cms/post-4707.html,5,7,7,,
2007-04-08,p3,07090,624,https://www.js-lottery.com/cms/post-4708.html,6,2,4,,
2007-04-09,p3,07091,170,https://www.js-lottery.com/cms/post-4709.html,1,7,0,,
2007-04-10,p3,07092,417,https://www.js-lottery.com/cms/post-4710.html,4,1,7,,
2007-04-11,p3,07093,971,https://www.js-lottery.com/cms/post-4711.html,9,7,1,,
2007-04-12,p3,07094,051,https://www.js-lottery.com/cms/post-4712.html,0,5,1,,
2007-04-13,p3,07095,937,https://www.js-lottery.com/cms/post-4713.html,9,3,7,,
2007-04-14,p3,07096,967,https://www.js-lottery.com/cms/post-4714.html,9,6,7,,
2007-04-15,p3,07097,532,https://www.js-lottery.com/cms/post-4715.html,5,3,2,,
2007-04-16,p3,07098,679,https://www.js-lottery.com/cms/post-4716.html,6,7,9,,
2007-04-17,p3,07099,405,https://www.js-lottery.com/cms/post-4717.html,4,0,5,,
2007-04-18,p3,07100,941,https://www.js-lottery.com/cms/post-4718.html,9,4,1,,
2007-04-19,p3,07101,349,https://www.js-lottery.com/cms/post-4719.html,3,4,9,,
2007-04-20,p3,07102,485,https://www.js-lottery.com/cms/post-4720.html,4,8,5,,
2007-04-21,p3,07103,441,https://www.js-lottery.com/cms/post-4721.html,4,4,1,,
2007-04-22,p3,07104,754,https://www.js-lottery.com/cms/post-4722.html,7,5,4,,
2007-04-23,p3,07105,999,https://www.js-lottery.com/cms/post-4723.html,9,9,9,,
2007-04-24,p3,07106,845,https://www.js-lottery.com/cms/post-4724.html,8,4,5,,
2007-04-25,p3,07107,691,https://www.js-lottery.com/cms/post-4725.html,6,9,1,,
2007-04-26,p3,07108,497,https://www.js-lottery.com/cms/post-4726.html,4,9,7,,
2007-04-27,p3,07109,395,https://www.js-lottery.com/cms/post-4727.html,3,9,5,,
2007-04-28,p3,07110,786,https://www.js-lottery.com/cms/post-4728.html,7,8,6,,
2007-04-29,p3,07111,762,https://www.js-lottery.com/cms/post-4729.html,7,6,2,,
2007-04-30,p3,07112,734,https://www.js-lottery.com/cms/post-4730.html,7,3,4,,
2007-05-01,p3,07113,183,https://www.js-lottery.com/cms/post-4731.html,1,8,3,,
2007-05-02,p3,07114,786,https://www.js-lottery.com/cms/post-4732.html,7,8,6,,
2007-05-03,p3,07115,167,https://www.js-lottery.com/cms/post-4733.html,1,6,7,,
2007-05-04,p3,07116,272,https://www.js-lottery.com/cms/post-4734.html,2,7,2,,
2007-05-05,p3,07117,378,https://www.js-lottery.com/cms/post-4735.html,3,7,8,,
2007-05-06,p3,07118,971,https://www.js-lottery.com/cms/post-4736.html,9,7,1,,
2007-05-07,p3,07119,967,https://www.js-lottery.com/cms/post-4737.html,9,6,7,,
2007-05-08,p3,07120,534,https://www.js-lottery.com/cms/post-4738.html,5,3,4,,
2007-05-09,p3,07121,006,https://www.js-lottery.com/cms/post-4739.html,0,0,6,,
2007-05-10,p3,07122,520,https://www.js-lottery.com/cms/post-4740.html,5,2,0,,
2007-05-11,p3,07123,525,https://www.js-lottery.com/cms/post-4741.html,5,2,5,,
2007-05-12,p3,07124,779,https://www.js-lottery.com/cms/post-4742.html,7,7,9,,
2007-05-13,p3,07125,163,https://www.js-lottery.com/cms/post-4743.html,1,6,3,,
2007-05-14,p3,07126,075,https://www.js-lottery.com/cms/post-4744.html,0,7,5,,
2007-05-15,p3,07127,909,https://www.js-lottery.com/cms/post-4745.html,9,0,9,,
2007-05-16,p3,07128,699,https://www.js-lottery.com/cms/post-4746.html,6,9,9,,
2007-05-17,p3,07129,945,https://www.js-lottery.com/cms/post-4747.html,9,4,5,,
2007-05-18,p3,07130,111,https://www.js-lottery.com/cms/post-4748.html,1,1,1,,
2007-05-19,p3,07131,575,https://www.js-lottery.com/cms/post-4749.html,5,7,5,,
2007-05-20,p3,07132,684,https://www.js-lottery.com/cms/post-4750.html,6,8,4,,
2007-05-21,p3,07133,839,https://www.js-lottery.com/cms/post-4751.html,8,3,9,,
2007-05-22,p3,07134,097,https://www.js-lottery.com/cms/post-4752.html,0,9,7,,
2007-05-23,p3,07135,595,https://www.js-lottery.com/cms/post-4753.html,5,9,5,,
2007-05-24,p3,07136,858,https://www.js-lottery.com/cms/post-4754.html,8,5,8,,
2007-05-25,p3,07137,964,https://www.js-lottery.com/cms/post-4755.html,9,6,4,,
2007-05-26,p3,07138,047,https://www.js-lottery.com/cms/post-4756.html,0,4,7,,
2007-05-27,p3,07139,328,https://www.js-lottery.com/cms/post-4757.html,3,2,8,,
2007-05-28,p3,07140,036,https://www.js-lottery.com/cms/post-4758.html,0,3,6,,
2007-05-29,p3,07141,884,https://www.js-lottery.com/cms/post-4759.html,8,8,4,,
2007-05-30,p3,07142,669,https://www.js-lottery.com/cms/post-4760.html,6,6,9,,
2007-05-31,p3,07143,139,https://www.js-lottery.com/cms/post-4761.html,1,3,9,,
2007-06-01,p3,07144,912,https://www.js-lottery.com/cms/post-4762.html,9,1,2,,
2007-06-02,p3,07145,060,https://www.js-lottery.com/cms/post-4763.html,0,6,0,,
2007-06-03,p3,07146,910,https://www.js-lottery.com/cms/post-4764.html,9,1,0,,
2007-06-04,p3,07147,976,https://www.js-lottery.com/cms/post-4765.html,9,7,6,,
2007-06-05,p3,07148,246,https://www.js-lottery.com/cms/post-4766.html,2,4,6,,
2007-06-06,p3,07149,378,https://www.js-lottery.com/cms/post-4767.html,3,7,8,,
2007-06-07,p3,07150,873,https://www.js-lottery.com/cms/post-4768.html,8,7,3,,
2007-06-08,p3,07151,676,https://www.js-lottery.com/cms/post-4769.html,6,7,6,,
2007-06-09,p3,07152,951,https://www.js-lottery.com/cms/post-4770.html,9,5,1,,
2007-06-10,p3,07153,181,https://www.js-lottery.com/cms/post-4771.html,1,8,1,,
2007-06-11,p3,07154,851,https://www.js-lottery.com/cms/post-4772.html,8,5,1,,
2007-06-12,p3,07155,682,https://www.js-lottery.com/cms/post-4773.html,6,8,2,,
2007-06-13,p3,07156,775,https://www.js-lottery.com/cms/post-4774.html,7,7,5,,
2007-06-14,p3,07157,000,https://www.js-lottery.com/cms/post-4775.html,0,0,0,,
2007-06-15,p3,07158,891,https://www.js-lottery.com/cms/post-4776.html,8,9,1,,
2007-06-16,p3,07159,539,https://www.js-lottery.com/cms/post-4777.html,5,3,9,,
2007-06-17,p3,07160,878,https://www.js-lottery.com/cms/post-4778.html,8,7,8,,
2007-06-18,p3,07161,567,https://www.js-lottery.com/cms/post-4779.html,5,6,7,,
2007-06-19,p3,07162,554,https://www.js-lottery.com/cms/post-4780.html,5,5,4,,
2007-06-20,p3,07163,658,https://www.js-lottery.com/cms/post-4781.html,6,5,8,,
2007-06-21,p3,07164,738,https://www.js-lottery.com/cms/post-4782.html,7,3,8,,
2007-06-22,p3,07165,946,https://www.js-lottery.com/cms/post-4783.html,9,4,6,,
2007-06-23,p3,07166,795,https://www.js-lottery.com/cms/post-4784.html,7,9,5,,
2007-06-24,p3,07167,800,https://www.js-lottery.com/cms/post-4785.html,8,0,0,,
2007-06-25,p3,07168,064,https://www.js-lottery.com/cms/post-4786.html,0,6,4,,
2007-06-26,p3,07169,338,https://www.js-lottery.com/cms/post-4787.html,3,3,8,,
2007-06-27,p3,07170,200,https://www.js-lottery.com/cms/post-4788.html,2,0,0,,
2007-06-28,p3,07171,890,https://www.js-lottery.com/cms/post-4789.html,8,9,0,,
2007-06-29,p3,07172,517,https://www.js-lottery.com/cms/post-4790.html,5,1,7,,
2007-06-30,p3,07173,981,https://www.js-lottery.com/cms/post-4791.html,9,8,1,,
2007-07-01,p3,07174,384,https://www.js-lottery.com/cms/post-4792.html,3,8,4,,
2007-07-02,p3,07175,446,https://www.js-lottery.com/cms/post-4793.html,4,4,6,,
2007-07-03,p3,07176,174,https://www.js-lottery.com/cms/post-4794.html,1,7,4,,
2007-07-04,p3,07177,726,https://www.js-lottery.com/cms/post-4795.html,7,2,6,,
2007-07-05,p3,07178,491,https://www.js-lottery.com/cms/post-4796.html,4,9,1,,
2007-07-06,p3,07179,825,https://www.js-lottery.com/cms/post-4797.html,8,2,5,,
2007-07-07,p3,07180,680,https://www.js-lottery.com/cms/post-4798.html,6,8,0,,
2007-07-08,p3,07181,849,https://www.js-lottery.com/cms/post-4799.html,8,4,9,,
2007-07-09,p3,07182,604,https://www.js-lottery.com/cms/post-4800.html,6,0,4,,
2007-07-10,p3,07183,903,https://www.js-lottery.com/cms/post-4801.html,9,0,3,,
2007-07-11,p3,07184,574,https://www.js-lottery.com/cms/post-4802.html,5,7,4,,
2007-07-12,p3,07185,581,https://www.js-lottery.com/cms/post-4803.html,5,8,1,,
2007-07-13,p3,07186,000,https://www.js-lottery.com/cms/post-4804.html,0,0,0,,
2007-07-14,p3,07187,867,https://www.js-lottery.com/cms/post-4805.html,8,6,7,,
2007-07-15,p3,07188,589,https://www.js-lottery.com/cms/post-4806.html,5,8,9,,
2007-07-16,p3,07189,184,https://www.js-lottery.com/cms/post-4807.html,1,8,4,,
2007-07-17,p3,07190,616,https://www.js-lottery.com/cms/post-4808.html,6,1,6,,
2007-07-18,p3,07191,959,https://www.js-lottery.com/cms/post-4809.html,9,5,9,,
2007-07-19,p3,07192,106,https://www.js-lottery.com/cms/post-4810.html,1,0,6,,
2007-07-20,p3,07193,951,https://www.js-lottery.com/cms/post-4811.html,9,5,1,,
2007-07-21,p3,07194,141,https://www.js-lottery.com/cms/post-4812.html,1,4,1,,
2007-07-22,p3,07195,566,https://www.js-lottery.com/cms/post-4813.html,5,6,6,,
2007-07-23,p3,07196,565,https://www.js-lottery.com/cms/post-4814.html,5,6,5,,
2007-07-24,p3,07197,713,https://www.js-lottery.com/cms/post-4815.html,7,1,3,,
2007-07-25,p3,07198,282,https://www.js-lottery.com/cms/post-4816.html,2,8,2,,
2007-07-26,p3,07199,449,https://www.js-lottery.com/cms/post-4817.html,4,4,9,,
2007-07-27,p3,07200,766,https://www.js-lottery.com/cms/post-4818.html,7,6,6,,
2007-07-28,p3,07201,085,https://www.js-lottery.com/cms/post-4819.html,0,8,5,,
2007-07-29,p3,07202,868,https://www.js-lottery.com/cms/post-4820.html,8,6,8,,
2007-07-30,p3,07203,131,https://www.js-lottery.com/cms/post-4821.html,1,3,1,,
2007-07-31,p3,07204,981,https://www.js-lottery.com/cms/post-4822.html,9,8,1,,
2007-08-01,p3,07205,533,https://www.js-lottery.com/cms/post-4823.html,5,3,3,,
2007-08-02,p3,07206,518,https://www.js-lottery.com/cms/post-4824.html,5,1,8,,
2007-08-03,p3,07207,923,https://www.js-lottery.com/cms/post-4825.html,9,2,3,,
2007-08-04,p3,07208,643,https://www.js-lottery.com/cms/post-4826.html,6,4,3,,
2007-08-05,p3,07209,389,https://www.js-lottery.com/cms/post-4827.html,3,8,9,,
2007-08-06,p3,07210,061,https://www.js-lottery.com/cms/post-4828.html,0,6,1,,
2007-08-07,p3,07211,188,https://www.js-lottery.com/cms/post-4829.html,1,8,8,,
2007-08-08,p3,07212,244,https://www.js-lottery.com/cms/post-4830.html,2,4,4,,
2007-08-09,p3,07213,899,https://www.js-lottery.com/cms/post-4831.html,8,9,9,,
2007-08-10,p3,07214,944,https://www.js-lottery.com/cms/post-4832.html,9,4,4,,
2007-08-11,p3,07215,884,https://www.js-lottery.com/cms/post-4833.html,8,8,4,,
2007-08-12,p3,07216,176,https://www.js-lottery.com/cms/post-4834.html,1,7,6,,
2007-08-13,p3,07217,503,https://www.js-lottery.com/cms/post-4835.html,5,0,3,,
2007-08-14,p3,07218,397,https://www.js-lottery.com/cms/post-4836.html,3,9,7,,
2007-08-15,p3,07219,569,https://www.js-lottery.com/cms/post-4837.html,5,6,9,,
2007-08-16,p3,07220,479,https://www.js-lottery.com/cms/post-4838.html,4,7,9,,
2007-08-17,p3,07221,211,https://www.js-lottery.com/cms/post-4839.html,2,1,1,,
2007-08-18,p3,07222,712,https://www.js-lottery.com/cms/post-4840.html,7,1,2,,
2007-08-19,p3,07223,427,https://www.js-lottery.com/cms/post-4841.html,4,2,7,,
2007-08-20,p3,07224,436,https://www.js-lottery.com/cms/post-4842.html,4,3,6,,
2007-08-21,p3,07225,801,https://www.js-lottery.com/cms/post-4843.html,8,0,1,,
2007-08-22,p3,07226,259,https://www.js-lottery.com/cms/post-4844.html,2,5,9,,
2007-08-23,p3,07227,201,https://www.js-lottery.com/cms/post-4845.html,2,0,1,,
2007-08-24,p3,07228,291,https://www.js-lottery.com/cms/post-4846.html,2,9,1,,
2007-08-25,p3,07229,022,https://www.js-lottery.com/cms/post-4847.html,0,2,2,,
2007-08-26,p3,07230,947,https://www.js-lottery.com/cms/post-4848.html,9,4,7,,
2007-08-27,p3,07231,139,https://www.js-lottery.com/cms/post-4849.html,1,3,9,,
2007-08-28,p3,07232,833,https://www.js-lottery.com/cms/post-4850.html,8,3,3,,
2007-08-29,p3,07233,832,https://www.js-lottery.com/cms/post-4851.html,8,3,2,,
2007-08-30,p3,07234,638,https://www.js-lottery.com/cms/post-4852.html,6,3,8,,
2007-08-31,p3,07235,893,https://www.js-lottery.com/cms/post-4853.html,8,9,3,,
2007-09-01,p3,07236,689,https://www.js-lottery.com/cms/post-4854.html,6,8,9,,
2007-09-02,p3,07237,438,https://www.js-lottery.com/cms/post-4855.html,4,3,8,,
2007-09-03,p3,07238,078,https://www.js-lottery.com/cms/post-4856.html,0,7,8,,
2007-09-04,p3,07239,846,https://www.js-lottery.com/cms/post-4857.html,8,4,6,,
2007-09-05,p3,07240,461,https://www.js-lottery.com/cms/post-4858.html,4,6,1,,
2007-09-06,p3,07241,532,https://www.js-lottery.com/cms/post-4859.html,5,3,2,,
2007-09-07,p3,07242,820,https://www.js-lottery.com/cms/post-4860.html,8,2,0,,
2007-09-08,p3,07243,719,https://www.js-lottery.com/cms/post-4861.html,7,1,9,,
2007-09-09,p3,07244,333,https://www.js-lottery.com/cms/post-4862.html,3,3,3,,
2007-09-10,p3,07245,946,https://www.js-lottery.com/cms/post-4863.html,9,4,6,,
2007-09-11,p3,07246,252,https://www.js-lottery.com/cms/post-4864.html,2,5,2,,
2007-09-12,p3,07247,854,https://www.js-lottery.com/cms/post-4865.html,8,5,4,,
2007-09-13,p3,07248,251,https://www.js-lottery.com/cms/post-4866.html,2,5,1,,
2007-09-14,p3,07249,051,https://www.js-lottery.com/cms/post-4867.html,0,5,1,,
2007-09-15,p3,07250,028,https://www.js-lottery.com/cms/post-4868.html,0,2,8,,
2007-09-16,p3,07251,602,https://www.js-lottery.com/cms/post-4869.html,6,0,2,,
2007-09-17,p3,07252,029,https://www.js-lottery.com/cms/post-4870.html,0,2,9,,
2007-09-18,p3,07253,533,https://www.js-lottery.com/cms/post-4871.html,5,3,3,,
2007-09-19,p3,07254,630,https://www.js-lottery.com/cms/post-4872.html,6,3,0,,
2007-09-20,p3,07255,488,https://www.js-lottery.com/cms/post-4873.html,4,8,8,,
2007-09-21,p3,07256,221,https://www.js-lottery.com/cms/post-4874.html,2,2,1,,
2007-09-22,p3,07257,144,https://www.js-lottery.com/cms/post-4875.html,1,4,4,,
2007-09-23,p3,07258,543,https://www.js-lottery.com/cms/post-4876.html,5,4,3,,
2007-09-24,p3,07259,154,https://www.js-lottery.com/cms/post-4877.html,1,5,4,,
2007-09-25,p3,07260,979,https://www.js-lottery.com/cms/post-4878.html,9,7,9,,
2007-09-26,p3,07261,912,https://www.js-lottery.com/cms/post-4879.html,9,1,2,,
2007-09-27,p3,07262,049,https://www.js-lottery.com/cms/post-4880.html,0,4,9,,
2007-09-28,p3,07263,231,https://www.js-lottery.com/cms/post-4881.html,2,3,1,,
2007-09-29,p3,07264,796,https://www.js-lottery.com/cms/post-4882.html,7,9,6,,
